products,product_url,product_name,overall_rate,cat,cat_1,cat_2,cat_3,favorite,date,timing,num_like,review_stars,comment
6,https://shopee.co.th/-%E0%B9%83%E0%B8%AA%E0%B9%88%E0%B9%82%E0%B8%84%E0%B9%89%E0%B8%94-DFENS333-%E0%B8%A5%E0%B8%94-15-%F0%9F%94%A5%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B8%82%E0%B8%B2%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%8B%E0%B8%A5%E0%B8%9F%E0%B8%B5%E0%B9%88-LIVE-%E0%B8%AA%E0%B8%94-%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%88%E0%B8%B1%E0%B8%9A%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%96%E0%B8%B7%E0%B8%AD-%E0%B8%82%E0%B8%B2%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B9%84%E0%B8%9F%E0%B9%84%E0%B8%A5%E0%B8%9F%E0%B9%8C%E0%B8%AA%E0%B8%94-%E0%B8%AA%E0%B8%B9%E0%B8%87-210CM-%E0%B8%82%E0%B8%B2%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%873%E0%B8%82%E0%B8%B2-i.131123580.16006491640?sp_atk=6035e59a-43b0-44f2-9302-76d11897e8bb&xptdk=6035e59a-43b0-44f2-9302-76d11897e8bb,{ใส่โค้ด DFENS333 ลด 15%}🔥ชุดขาตั้งกล้องเซลฟี่ LIVE สด ที่จับกล้องมือถือ ขาตั้งไฟไลฟ์สด สูง 210CM ขาตั้งกล้อง3ขา,4.8,ขาตั้งกล้องมือถือ,Cameras,Camera Accessories,Tripods and Monopods,4200,2023-02-08,22:19,0,1,สินค้ามีปัญหา ขาตั้งกล้องมีการประกอบไม่ได้มาตรฐานไม่สามารถกางขาตั้งกล้องได้ ทางร้านให้เราแก้ปัญหาเองไม่มีการซัพพอร์ตช่วยเหลือลูกค้า ควรจะเคลมสินค้าชิ้นใหม่ให้ลูกค้าไหมคะไม่ใช่ให้ลูกค้ามาแก้ปัญหาสินค้า ซื้อมาเพื่อต้องการใช้งาน ไม่ใช่ต้องมานั่งแก้ปัญหาค่ะ
6,https://shopee.co.th/-%E0%B9%83%E0%B8%AA%E0%B9%88%E0%B9%82%E0%B8%84%E0%B9%89%E0%B8%94-DFENS333-%E0%B8%A5%E0%B8%94-15-%F0%9F%94%A5%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B8%82%E0%B8%B2%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%8B%E0%B8%A5%E0%B8%9F%E0%B8%B5%E0%B9%88-LIVE-%E0%B8%AA%E0%B8%94-%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%88%E0%B8%B1%E0%B8%9A%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%96%E0%B8%B7%E0%B8%AD-%E0%B8%82%E0%B8%B2%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B9%84%E0%B8%9F%E0%B9%84%E0%B8%A5%E0%B8%9F%E0%B9%8C%E0%B8%AA%E0%B8%94-%E0%B8%AA%E0%B8%B9%E0%B8%87-210CM-%E0%B8%82%E0%B8%B2%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%873%E0%B8%82%E0%B8%B2-i.131123580.16006491640?sp_atk=6035e59a-43b0-44f2-9302-76d11897e8bb&xptdk=6035e59a-43b0-44f2-9302-76d11897e8bb,{ใส่โค้ด DFENS333 ลด 15%}🔥ชุดขาตั้งกล้องเซลฟี่ LIVE สด ที่จับกล้องมือถือ ขาตั้งไฟไลฟ์สด สูง 210CM ขาตั้งกล้อง3ขา,4.8,ขาตั้งกล้องมือถือ,Cameras,Camera Accessories,Tripods and Monopods,4200,2023-04-09,14:07,0,1,ล๊อคตัวจับมือถือกับน๊อตแล้วมันดันสปริงออกมาแบบนี้เลย ไม่รุจะเคลมยังไง เพราะมันพังคามือเรา สรุปใช้ไม่ได้ จะเคลก็ไม่กล้า เพราะพังคามือจิงๆ จากรูปที่สองจะเหนว่าเรานยังหมุนนอตไม่แน่นเลยนะมันดันออกมาแล้ว
7,https://shopee.co.th/%F0%9F%94%A5%E0%B8%82%E0%B8%B2%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%96%E0%B8%B7%E0%B8%AD-%E0%B8%82%E0%B8%B2%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%8B%E0%B8%A5%E0%B8%9F%E0%B8%B5%E0%B9%88LIVE%E0%B8%AA%E0%B8%94-%E0%B8%82%E0%B8%B2%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A1%E0%B8%AA%E0%B8%B9%E0%B8%872.1%E0%B9%80%E0%B8%A1%E0%B8%95%E0%B8%A3-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%A3%E0%B8%B5%E0%B9%82%E0%B8%A1%E0%B8%97%E0%B9%80%E0%B8%8B%E0%B8%A5%E0%B8%9F%E0%B8%B5%E0%B9%88-i.131123580.10366501033?sp_atk=3d4b50eb-c12d-4fb1-8e46-ecdeaf7fbfdc&xptdk=3d4b50eb-c12d-4fb1-8e46-ecdeaf7fbfdc,🔥ขาตั้งกล้องมือถือ ขาตั้งกล้องเซลฟี่LIVEสด  ขาตั้งความสูง2.1เมตร พร้อมรีโมทเซลฟี่,4.8,ขาตั้งกล้องมือถือ,Cameras,Camera Accessories,Tripods and Monopods,5100,2023-03-08,08:25,0,1,คุณภาพ: แย่ใครจะซื้อร้านนี้คิดดีๆก่อนนะคะ ร้านคุยไม่รู้เรื่อง ถามวนไปวนมา ปัดความรับผิดชอบมากค่ะ เสียเวลามาก
8,https://shopee.co.th/%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-L16-%E0%B8%82%E0%B8%B2%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B9%80%E0%B8%8B%E0%B8%A5%E0%B8%9F%E0%B8%B5%E0%B9%88%E0%B9%84%E0%B8%A3%E0%B9%89%E0%B8%AA%E0%B8%B2%E0%B8%A2-1.55m.-%E0%B8%9E%E0%B8%B1%E0%B8%9A%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%A1%E0%B8%B2%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%A3%E0%B8%B5%E0%B9%82%E0%B8%A1%E0%B8%97%E0%B8%9A%E0%B8%A5%E0%B8%B9%E0%B8%97%E0%B8%B9%E0%B8%98-%E0%B8%9E%E0%B8%B4%E0%B9%80%E0%B8%A8%E0%B8%A9%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B8%96%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%AD%E0%B8%84%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99-Gopro-%E0%B8%AA%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97%E0%B9%82%E0%B8%9F%E0%B8%99%E0%B9%84%E0%B8%94%E0%B9%89-i.465188040.19343834135?sp_atk=45a9c4ac-1a21-46c1-9ed1-717c6dff4430&xptdk=45a9c4ac-1a21-46c1-9ed1-717c6dff4430,ใหม่ L16 ขาตั้งกล้องไม้เซลฟี่ไร้สาย 1.55m. พับได้มาพร้อมรีโมทบลูทูธ พิเศษสามารถใช้กล้องแอคชั่น Gopro สมาร์ทโฟนได้,4.9,ขาตั้งกล้องมือถือ,Mobile & Gadgets,Mobile Accessories,Selfie Accessories,4000,2023-02-04,19:30,4,5,ส่งไวเร็วเลยนะร้านนี้ดีมากเลยนะคะ แข็งมากอ่ะ ตรงปกมากค่ะ ขอบคุณค้าบบบบ เดี๋ยวเที่ยวเชียงใหม่ถ่ายเล่น 😁😁😁😁
8,https://shopee.co.th/%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-L16-%E0%B8%82%E0%B8%B2%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B9%80%E0%B8%8B%E0%B8%A5%E0%B8%9F%E0%B8%B5%E0%B9%88%E0%B9%84%E0%B8%A3%E0%B9%89%E0%B8%AA%E0%B8%B2%E0%B8%A2-1.55m.-%E0%B8%9E%E0%B8%B1%E0%B8%9A%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%A1%E0%B8%B2%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%A3%E0%B8%B5%E0%B9%82%E0%B8%A1%E0%B8%97%E0%B8%9A%E0%B8%A5%E0%B8%B9%E0%B8%97%E0%B8%B9%E0%B8%98-%E0%B8%9E%E0%B8%B4%E0%B9%80%E0%B8%A8%E0%B8%A9%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B8%96%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%AD%E0%B8%84%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99-Gopro-%E0%B8%AA%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97%E0%B9%82%E0%B8%9F%E0%B8%99%E0%B9%84%E0%B8%94%E0%B9%89-i.465188040.19343834135?sp_atk=45a9c4ac-1a21-46c1-9ed1-717c6dff4430&xptdk=45a9c4ac-1a21-46c1-9ed1-717c6dff4430,ใหม่ L16 ขาตั้งกล้องไม้เซลฟี่ไร้สาย 1.55m. พับได้มาพร้อมรีโมทบลูทูธ พิเศษสามารถใช้กล้องแอคชั่น Gopro สมาร์ทโฟนได้,4.9,ขาตั้งกล้องมือถือ,Mobile & Gadgets,Mobile Accessories,Selfie Accessories,4000,2023-01-06,15:56,6,5,สินค้าถูกต้อง ครบถ้วน ราคาเหมาะสมกับของนะ มีความแข็งแรงนะ ถูกใจมากกกกกกกค่ะ อีกอย่างคือส่งไวมากกกกกกกกก ชอบมากๆๆๆจ้า
8,https://shopee.co.th/%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-L16-%E0%B8%82%E0%B8%B2%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B9%80%E0%B8%8B%E0%B8%A5%E0%B8%9F%E0%B8%B5%E0%B9%88%E0%B9%84%E0%B8%A3%E0%B9%89%E0%B8%AA%E0%B8%B2%E0%B8%A2-1.55m.-%E0%B8%9E%E0%B8%B1%E0%B8%9A%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%A1%E0%B8%B2%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%A3%E0%B8%B5%E0%B9%82%E0%B8%A1%E0%B8%97%E0%B8%9A%E0%B8%A5%E0%B8%B9%E0%B8%97%E0%B8%B9%E0%B8%98-%E0%B8%9E%E0%B8%B4%E0%B9%80%E0%B8%A8%E0%B8%A9%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B8%96%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%AD%E0%B8%84%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99-Gopro-%E0%B8%AA%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97%E0%B9%82%E0%B8%9F%E0%B8%99%E0%B9%84%E0%B8%94%E0%B9%89-i.465188040.19343834135?sp_atk=45a9c4ac-1a21-46c1-9ed1-717c6dff4430&xptdk=45a9c4ac-1a21-46c1-9ed1-717c6dff4430,ใหม่ L16 ขาตั้งกล้องไม้เซลฟี่ไร้สาย 1.55m. พับได้มาพร้อมรีโมทบลูทูธ พิเศษสามารถใช้กล้องแอคชั่น Gopro สมาร์ทโฟนได้,4.9,ขาตั้งกล้องมือถือ,Mobile & Gadgets,Mobile Accessories,Selfie Accessories,4000,2023-01-22,13:51,5,5,ประสิทธิภาพ: สินดีโอเคอยู่นะค่ะ สมราคาไม่น่าเกลียดสั่งได้เลยค่ะ ตรงปกทุกอย่าง คุณภาพสมราคา
8,https://shopee.co.th/%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-L16-%E0%B8%82%E0%B8%B2%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B9%80%E0%B8%8B%E0%B8%A5%E0%B8%9F%E0%B8%B5%E0%B9%88%E0%B9%84%E0%B8%A3%E0%B9%89%E0%B8%AA%E0%B8%B2%E0%B8%A2-1.55m.-%E0%B8%9E%E0%B8%B1%E0%B8%9A%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%A1%E0%B8%B2%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%A3%E0%B8%B5%E0%B9%82%E0%B8%A1%E0%B8%97%E0%B8%9A%E0%B8%A5%E0%B8%B9%E0%B8%97%E0%B8%B9%E0%B8%98-%E0%B8%9E%E0%B8%B4%E0%B9%80%E0%B8%A8%E0%B8%A9%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B8%96%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%AD%E0%B8%84%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99-Gopro-%E0%B8%AA%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97%E0%B9%82%E0%B8%9F%E0%B8%99%E0%B9%84%E0%B8%94%E0%B9%89-i.465188040.19343834135?sp_atk=45a9c4ac-1a21-46c1-9ed1-717c6dff4430&xptdk=45a9c4ac-1a21-46c1-9ed1-717c6dff4430,ใหม่ L16 ขาตั้งกล้องไม้เซลฟี่ไร้สาย 1.55m. พับได้มาพร้อมรีโมทบลูทูธ พิเศษสามารถใช้กล้องแอคชั่น Gopro สมาร์ทโฟนได้,4.9,ขาตั้งกล้องมือถือ,Mobile & Gadgets,Mobile Accessories,Selfie Accessories,4000,2023-01-31,21:00,0,4,ประสิทธิภาพ: ตรงปกดูดีแข็งแรงเลยค่ะ ส่งของค่อนข้างไว แพ็คมาอย่างดี ลองแล้วไม่มีปัญหาใดๆ ยืดแล้วสูงเลยแหละ รีโมทใช้ได้ เยี่ยมๆคุ้มราคา
8,https://shopee.co.th/%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-L16-%E0%B8%82%E0%B8%B2%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B9%80%E0%B8%8B%E0%B8%A5%E0%B8%9F%E0%B8%B5%E0%B9%88%E0%B9%84%E0%B8%A3%E0%B9%89%E0%B8%AA%E0%B8%B2%E0%B8%A2-1.55m.-%E0%B8%9E%E0%B8%B1%E0%B8%9A%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%A1%E0%B8%B2%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%A3%E0%B8%B5%E0%B9%82%E0%B8%A1%E0%B8%97%E0%B8%9A%E0%B8%A5%E0%B8%B9%E0%B8%97%E0%B8%B9%E0%B8%98-%E0%B8%9E%E0%B8%B4%E0%B9%80%E0%B8%A8%E0%B8%A9%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B8%96%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%AD%E0%B8%84%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99-Gopro-%E0%B8%AA%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97%E0%B9%82%E0%B8%9F%E0%B8%99%E0%B9%84%E0%B8%94%E0%B9%89-i.465188040.19343834135?sp_atk=45a9c4ac-1a21-46c1-9ed1-717c6dff4430&xptdk=45a9c4ac-1a21-46c1-9ed1-717c6dff4430,ใหม่ L16 ขาตั้งกล้องไม้เซลฟี่ไร้สาย 1.55m. พับได้มาพร้อมรีโมทบลูทูธ พิเศษสามารถใช้กล้องแอคชั่น Gopro สมาร์ทโฟนได้,4.9,ขาตั้งกล้องมือถือ,Mobile & Gadgets,Mobile Accessories,Selfie Accessories,4000,2023-02-09,02:20,1,4,"● ใช้งานได้ค่อนข้างดีตามราคาและคุณภาพแต่ไม่ถึงกับได้ประสิทธิภาพสูงสุด นน.ตามคู่มือ423g. ยืดได้สูง154cm. ปรับหมุนองศาได้ตามวิดีโอ มีหัวสกรูสำหรับยึดแอคชั่นแคมฯ
● ระยะใช้งานบลูทูธน่าพอใจ7-8ม.ยังถ่ายได้อยู่
● ไฟเสริม2ดวงมีหลายอุณหภูมิสี, ความเข้มแสงให้เลือกใช้ จะใช้เข้มข้างอ่อนข้างเพื่อเน้นรูปทรงหรือใช้ข้างเดียวลบเงาแสงก็ปรับตามวัตถุประสงค์เลือกคัสตอมตามใจ
● จุดอ่อนคือหัวล็อคแพนกล้องพอล็อคแล้วมีระยะฟรีเยอะ ถ้าตั้งถ่ายอาจไม่ได้มีปัญหามากแต่ถ้ายืดเซลฟี่บอกได้เลยว่ากล้องงึกงักส่ายไปมาอาจทำให้ภาพไม่คมชัด"
8,https://shopee.co.th/%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-L16-%E0%B8%82%E0%B8%B2%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B9%80%E0%B8%8B%E0%B8%A5%E0%B8%9F%E0%B8%B5%E0%B9%88%E0%B9%84%E0%B8%A3%E0%B9%89%E0%B8%AA%E0%B8%B2%E0%B8%A2-1.55m.-%E0%B8%9E%E0%B8%B1%E0%B8%9A%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%A1%E0%B8%B2%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%A3%E0%B8%B5%E0%B9%82%E0%B8%A1%E0%B8%97%E0%B8%9A%E0%B8%A5%E0%B8%B9%E0%B8%97%E0%B8%B9%E0%B8%98-%E0%B8%9E%E0%B8%B4%E0%B9%80%E0%B8%A8%E0%B8%A9%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B8%96%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%AD%E0%B8%84%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99-Gopro-%E0%B8%AA%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97%E0%B9%82%E0%B8%9F%E0%B8%99%E0%B9%84%E0%B8%94%E0%B9%89-i.465188040.19343834135?sp_atk=45a9c4ac-1a21-46c1-9ed1-717c6dff4430&xptdk=45a9c4ac-1a21-46c1-9ed1-717c6dff4430,ใหม่ L16 ขาตั้งกล้องไม้เซลฟี่ไร้สาย 1.55m. พับได้มาพร้อมรีโมทบลูทูธ พิเศษสามารถใช้กล้องแอคชั่น Gopro สมาร์ทโฟนได้,4.9,ขาตั้งกล้องมือถือ,Mobile & Gadgets,Mobile Accessories,Selfie Accessories,4000,2023-01-16,23:26,0,4,"ส่งของได้รวดเร็ว  แพคสินค้ามาดี
รุ่นนี้ใช้งานดี เคยลองใช้ของเพื่อน แล้วชอบ
ก็เลยสั่งมาใช้เอง
แค่ขอหัก 1 ดาว เพราะมีรอยแตกเล็กน้อยตามภาพ"
8,https://shopee.co.th/%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-L16-%E0%B8%82%E0%B8%B2%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B9%80%E0%B8%8B%E0%B8%A5%E0%B8%9F%E0%B8%B5%E0%B9%88%E0%B9%84%E0%B8%A3%E0%B9%89%E0%B8%AA%E0%B8%B2%E0%B8%A2-1.55m.-%E0%B8%9E%E0%B8%B1%E0%B8%9A%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%A1%E0%B8%B2%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%A3%E0%B8%B5%E0%B9%82%E0%B8%A1%E0%B8%97%E0%B8%9A%E0%B8%A5%E0%B8%B9%E0%B8%97%E0%B8%B9%E0%B8%98-%E0%B8%9E%E0%B8%B4%E0%B9%80%E0%B8%A8%E0%B8%A9%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B8%96%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%AD%E0%B8%84%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99-Gopro-%E0%B8%AA%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97%E0%B9%82%E0%B8%9F%E0%B8%99%E0%B9%84%E0%B8%94%E0%B9%89-i.465188040.19343834135?sp_atk=45a9c4ac-1a21-46c1-9ed1-717c6dff4430&xptdk=45a9c4ac-1a21-46c1-9ed1-717c6dff4430,ใหม่ L16 ขาตั้งกล้องไม้เซลฟี่ไร้สาย 1.55m. พับได้มาพร้อมรีโมทบลูทูธ พิเศษสามารถใช้กล้องแอคชั่น Gopro สมาร์ทโฟนได้,4.9,ขาตั้งกล้องมือถือ,Mobile & Gadgets,Mobile Accessories,Selfie Accessories,4000,2023-01-29,21:30,0,4,"คุ้มค่าดี คุณภาพดี ส่งเร็วแรงทะลุนรก
ไม่รู้จะพิมพ์อะไรแล้ว ของดีซื้อเถอะ
ดีจริงๆ ไม่รู้จะให้พิมพ์อะไรเยอะแยะ"
8,https://shopee.co.th/%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-L16-%E0%B8%82%E0%B8%B2%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B9%80%E0%B8%8B%E0%B8%A5%E0%B8%9F%E0%B8%B5%E0%B9%88%E0%B9%84%E0%B8%A3%E0%B9%89%E0%B8%AA%E0%B8%B2%E0%B8%A2-1.55m.-%E0%B8%9E%E0%B8%B1%E0%B8%9A%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%A1%E0%B8%B2%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%A3%E0%B8%B5%E0%B9%82%E0%B8%A1%E0%B8%97%E0%B8%9A%E0%B8%A5%E0%B8%B9%E0%B8%97%E0%B8%B9%E0%B8%98-%E0%B8%9E%E0%B8%B4%E0%B9%80%E0%B8%A8%E0%B8%A9%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B8%96%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%AD%E0%B8%84%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99-Gopro-%E0%B8%AA%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97%E0%B9%82%E0%B8%9F%E0%B8%99%E0%B9%84%E0%B8%94%E0%B9%89-i.465188040.19343834135?sp_atk=45a9c4ac-1a21-46c1-9ed1-717c6dff4430&xptdk=45a9c4ac-1a21-46c1-9ed1-717c6dff4430,ใหม่ L16 ขาตั้งกล้องไม้เซลฟี่ไร้สาย 1.55m. พับได้มาพร้อมรีโมทบลูทูธ พิเศษสามารถใช้กล้องแอคชั่น Gopro สมาร์ทโฟนได้,4.9,ขาตั้งกล้องมือถือ,Mobile & Gadgets,Mobile Accessories,Selfie Accessories,4000,2023-01-20,09:51,1,2,"ตัวจับโทรศัพท์ ไม่ค่อยตรง 
เวลาถ่ายรูป ภาพจะออกมาเอียงนิดหน่อย"
